Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-15,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,14.97,944,822,4,3.7425,Conversas por mensagem iniciadas,1,14.97,2026-07-15,2026-07-15,
[JUL]_[N]_Vídeo_Oferta,2026-07-15,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,38.28,2437,1668,5,7.656,,,,2026-07-15,2026-07-15,
[JUL]_[N]_Card_Oferta,2026-07-15,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,69.27,9364,5461,66,104.954.545,Conversas por mensagem iniciadas,5,13.854,2026-07-15,2026-07-15,
[JUL]_[N]_Card_Oferta,2026-07-14,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,76.28,6350,3602,34,224.352.941,Conversas por mensagem iniciadas,3,2.542.666.667,2026-07-14,2026-07-14,
[JUL]_[N]_Vídeo_Oferta,2026-07-14,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,30.94,1661,1162,10,3.094,Conversas por mensagem iniciadas,2,15.47,2026-07-14,2026-07-14,
[AGO]_[SN]_Carrossel_Oferta,2026-07-14,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,50.14,4114,2772,60,83.566.667,Conversas por mensagem iniciadas,9,557.111.111,2026-07-14,2026-07-14,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-14,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,18.21,1122,983,6,3.035,Conversas por mensagem iniciadas,6,3.035,2026-07-14,2026-07-14,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-13,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,13.22,704,579,3,440.666.667,Conversas por mensagem iniciadas,2,6.61,2026-07-13,2026-07-13,
[AGO]_[SN]_Carrossel_Oferta,2026-07-13,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,39.2,2316,1582,42,93.333.333,Conversas por mensagem iniciadas,6,653.333.333,2026-07-13,2026-07-13,
[JUL]_[N]_Vídeo_Oferta,2026-07-13,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,16.68,1264,936,,,,,,2026-07-13,2026-07-13,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-13,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,4.75,398,313,3,158.333.333,,,,2026-07-13,2026-07-13,
[JUL]_[N]_Card_Oferta,2026-07-13,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,46.02,2812,1556,20,2.301,Conversas por mensagem iniciadas,3,15.34,2026-07-13,2026-07-13,
[JUL]_[N]_Vídeo_Oferta,2026-07-12,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,18.3,1304,915,7,261.428.571,Conversas por mensagem iniciadas,1,18.3,2026-07-12,2026-07-12,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-12,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,57.6,4443,3056,24,2.4,Conversas por mensagem iniciadas,1,57.6,2026-07-12,2026-07-12,
[AGO]_[SN]_Carrossel_Oferta,2026-07-12,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,33.06,3126,2138,53,62.377.358,Conversas por mensagem iniciadas,5,6.612,2026-07-12,2026-07-12,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-12,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,11.05,736,651,2,5.525,Conversas por mensagem iniciadas,1,11.05,2026-07-12,2026-07-12,
[AGO]_[SN]_Carrossel_Oferta,2026-07-11,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,26.45,2521,1737,39,67.820.513,Conversas por mensagem iniciadas,1,26.45,2026-07-11,2026-07-11,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-11,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,05.05,355,303,1,05.05,,,,2026-07-11,2026-07-11,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-11,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,41.25,3114,2213,13,317.307.692,Conversas por mensagem iniciadas,2,20.625,2026-07-11,2026-07-11,
[JUL]_[N]_Vídeo_Oferta,2026-07-11,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,18.24,1583,1033,6,03.04,Conversas por mensagem iniciadas,1,18.24,2026-07-11,2026-07-11,
[JUL]_[N]_Vídeo_Oferta,2026-07-10,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,6.36,509,401,2,3.18,,,,2026-07-10,2026-07-10,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-10,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,49.31,3493,2369,26,189.653.846,Conversas por mensagem iniciadas,4,12.3275,2026-07-10,2026-07-10,
[AGO]_[SN]_Carrossel_Oferta,2026-07-10,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,41.47,2665,1758,49,84.632.653,Conversas por mensagem iniciadas,6,691.166.667,2026-07-10,2026-07-10,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-10,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,8.17,443,386,1,8.17,Conversas por mensagem iniciadas,1,8.17,2026-07-10,2026-07-10,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-09,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,55.6,3264,2310,19,292.631.579,Conversas por mensagem iniciadas,1,55.6,2026-07-09,2026-07-09,
[AGO]_[SN]_Carrossel_Oferta,2026-07-09,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,53.11,3926,2650,83,63.987.952,Conversas por mensagem iniciadas,4,132.775,2026-07-09,2026-07-09,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-09,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,11.85,541,443,4,2.9625,Conversas por mensagem iniciadas,2,5.925,2026-07-09,2026-07-09,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-08,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,70.68,4490,3229,30,2.356,Conversas por mensagem iniciadas,2,35.34,2026-07-08,2026-07-08,
[AGO]_[SN]_Carrossel_Oferta,2026-07-08,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,62.1,3907,2574,70,88.714.286,Conversas por mensagem iniciadas,8,7.7625,2026-07-08,2026-07-08,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-08,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,14.54,639,540,2,7.27,Conversas por mensagem iniciadas,2,7.27,2026-07-08,2026-07-08,
[AGO]_[SN]_Carrossel_Oferta,2026-07-07,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,87.12,5600,3581,105,82.971.429,Conversas por mensagem iniciadas,6,14.52,2026-07-07,2026-07-07,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-07,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,89.54,5538,3659,44,2.035,Conversas por mensagem iniciadas,5,17.908,2026-07-07,2026-07-07,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-07,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,19.25,781,628,7,2.75,Conversas por mensagem iniciadas,4,4.8125,2026-07-07,2026-07-07,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-06,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,13.74,766,595,3,4.58,Conversas por mensagem iniciadas,3,4.58,2026-07-06,2026-07-06,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-06,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,70.91,4655,2930,27,26.262.963,Conversas por mensagem iniciadas,3,2.363.666.667,2026-07-06,2026-07-06,
[AGO]_[SN]_Carrossel_Oferta,2026-07-06,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,70.39,3492,2277,61,115.393.443,Conversas por mensagem iniciadas,1,70.39,2026-07-06,2026-07-06,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-05,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,42.55,4624,3164,25,1.702,Conversas por mensagem iniciadas,1,42.55,2026-07-05,2026-07-05,
[AGO]_[SN]_Carrossel_Oferta,2026-07-05,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,51.97,4109,2657,72,72.180.556,Conversas por mensagem iniciadas,3,1.732.333.333,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-05,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,11.15,566,457,,,,,,2026-07-05,2026-07-05,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-04,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,68.66,5648,3752,44,156.045.455,Conversas por mensagem iniciadas,1,68.66,2026-07-04,2026-07-04,
[AGO]_[SN]_Carrossel_Oferta,2026-07-04,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,94.38,8126,5093,143,0.66,Conversas por mensagem iniciadas,12,7.865,2026-07-04,2026-07-04,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-04,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,14.39,837,693,8,179.875,Conversas por mensagem iniciadas,5,2.878,2026-07-04,2026-07-04,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-03,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,52.68,3814,2604,28,188.142.857,Conversas por mensagem iniciadas,2,26.34,2026-07-03,2026-07-03,
[AGO]_[SN]_Carrossel_Oferta,2026-07-03,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,64.21,4609,2795,79,81.278.481,Conversas por mensagem iniciadas,5,12.842,2026-07-03,2026-07-03,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-03,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,14.49,733,615,4,3.6225,Conversas por mensagem iniciadas,3,4.83,2026-07-03,2026-07-03,
[AGO]_[SN]_Carrossel_Oferta,2026-07-02,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,26.34,1972,1207,36,73.166.667,Conversas por mensagem iniciadas,5,5.268,2026-07-02,2026-07-02,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-02,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,5.39,295,262,3,179.666.667,,,,2026-07-02,2026-07-02,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-02,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,52.97,3816,2518,29,182.655.172,Conversas por mensagem iniciadas,4,132.425,2026-07-02,2026-07-02,
[AGO]_[SN]_Carrossel_Oferta,2026-07-01,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,32.68,13182,9759,290,11.268.966,,,,2026-07-01,2026-07-01,
[JUL]_[N]_Card_Consórcio Day [Permanente],2026-07-01,active,campaign,Autoshow Mafra [Chevrolet],321216505838340,8.39,405,306,,,,,,2026-07-01,2026-07-01,
[JUL]_[N]_Card_Oferta [Chance única][E:1307],2026-07-01,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,21.59,1426,1069,12,179.916.667,,,,2026-07-01,2026-07-01,
[JUN]_[N]_Card_Chance Única - 06/2026,2026-07-01,inactive,campaign,Autoshow Mafra [Chevrolet],321216505838340,8.4,450,391,3,2.8,Conversas por mensagem iniciadas,1,8.4,2026-07-01,2026-07-01,
